_id,id,name,start_duration,end_duration,start_registration,end_registration,credits_count,activity_type,location,location_kotakab_code,participants_count,mitra_id,certified,logo,mitra_name,published_time
6659488a8dba1a49d4465923,9bdbbe67-e66f-11ee-be9f-1a40d0052568,"Bangkit Academy 2024 By Google, GoTo, Tokopedia, Traveloka - Android Learning Path",2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Bandung,026000,0,5bdeace0-0e53-4f72-ba4b-0ee9b1779f56,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e7e4d54b-6688-45e9-96a6-1a2e04be63a0.png,Dicoding Indonesia,2024-05-15T19:45:00Z
6659488a8dba1a49d4465924,4c24a88f-e693-11ee-b6e9-92aef1427b7c,"Bangkit Academy 2024 By Google, GoTo, Tokopedia, Traveloka - Machine Learning Learning Path",2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Bandung,026000,0,5bdeace0-0e53-4f72-ba4b-0ee9b1779f56,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e7e4d54b-6688-45e9-96a6-1a2e04be63a0.png,Dicoding Indonesia,2024-05-15T19:45:00Z
6659488a8dba1a49d4465925,5d40fda1-e673-11ee-be9f-1a40d0052568,"Bangkit Academy 2024 By Google, GoTo, Tokopedia, Traveloka - Cloud Computing Learning Path",2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Bandung,026000,0,5bdeace0-0e53-4f72-ba4b-0ee9b1779f56,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e7e4d54b-6688-45e9-96a6-1a2e04be63a0.png,Dicoding Indonesia,2024-05-15T19:45:00Z
6659488a8dba1a49d4465926,67f7ad93-eff1-11ee-b227-5a5e7a11ce1c,Java & Python For Data Science With BNSP Associate Data Scientist,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,4242d1b1-9961-4111-9984-f506879f337e,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4c01fff2-2cd5-4b61-9aff-4222a0d97a05.png,TIA,2024-05-15T09:00:00Z
6659488a8dba1a49d4465927,d36ea3ee-fc8d-11ee-8f25-123aa03a4ccc,Studi Independen Bersertifikat Platform And Web Developer (Specialist Education Platform),2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Tangerang Selatan,286300,0,b4ceff37-a672-44e4-a8e1-7b085afdeac8,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f2ded364-8fcf-484f-99a7-dea63c94c7e7.png,EDUCOURSE,2024-05-13T10:00:00Z
6659488a8dba1a49d4465928,653dc02d-e1cb-11ee-9466-f25bf938d708,Data Warehousing: Modeling And Optimization Techniques,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Online,,0,6cf7381d-d7bb-4095-b0db-3d7e5e858e28,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d59ec7a6-0080-4ce5-8d7c-6cea420a4766.png,Dibimbing.id,2024-05-13T09:00:00Z
6659488a8dba1a49d4465929,86bc3d23-e1d5-11ee-9466-f25bf938d708,Performance Marketing: Crafting Effective Campaigns For Audience Conversion,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Online,,0,6cf7381d-d7bb-4095-b0db-3d7e5e858e28,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d59ec7a6-0080-4ce5-8d7c-6cea420a4766.png,Dibimbing.id,2024-05-13T09:00:00Z
6659488a8dba1a49d446592a,1dc01afa-e1d3-11ee-9466-f25bf938d708,Business Intelligence: Unleashing The Power Of Data For Better Decision-Making,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Online,,0,6cf7381d-d7bb-4095-b0db-3d7e5e858e28,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d59ec7a6-0080-4ce5-8d7c-6cea420a4766.png,Dibimbing.id,2024-05-13T09:00:00Z
6659488a8dba1a49d446592b,c7bddb72-fbae-11ee-ac8e-123aa03a4ccc,Studi Independen Bersertifikat Platform And Web Developer For Financial/Banking Service,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Bandung,026000,0,b6767a45-6de9-4f4b-bc15-c3c758bae53e,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_913818b4-b2e2-4e1a-b3bc-34a9ec0a0054.png,Halofina,2024-05-13T09:00:00Z
6659488a8dba1a49d446592c,456f71fc-e676-11ee-be9f-1a40d0052568,Rapid UI/UX Design  Bootcamp,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,bdcc694e-3ade-4e41-8755-df90f4e8729f,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_42e26897-a518-4f30-b24d-8a1d72ca43df.png,Maxy Academy,2024-05-13T08:34:00Z
6659488a8dba1a49d446592d,bb5ebdee-e67c-11ee-b6e9-92aef1427b7c,Rapid Digital Marketing Bootcamp,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,bdcc694e-3ade-4e41-8755-df90f4e8729f,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_42e26897-a518-4f30-b24d-8a1d72ca43df.png,Maxy Academy,2024-05-13T08:34:00Z
6659488a8dba1a49d446592e,79bc7eed-e657-11ee-be9f-1a40d0052568,Rapid Application Backend Bootcamp ,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,bdcc694e-3ade-4e41-8755-df90f4e8729f,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_42e26897-a518-4f30-b24d-8a1d72ca43df.png,Maxy Academy,2024-05-13T08:34:00Z
6659488a8dba1a49d446592f,c48ad4a3-e671-11ee-be9f-1a40d0052568,Rapid Frontend Development Bootcamp,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,bdcc694e-3ade-4e41-8755-df90f4e8729f,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_42e26897-a518-4f30-b24d-8a1d72ca43df.png,Maxy Academy,2024-05-13T08:34:00Z
6659488a8dba1a49d4465930,595f1c2d-f4a7-11ee-b227-5a5e7a11ce1c,Microcredential Game Developer,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,28e1ca16-eef8-47e9-a2f2-999f531b88fd,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4d37b1d0-f6f1-4edb-9ceb-ab933230d003.png,Mitra Edukasi Pratama,2024-05-13T08:03:00Z
6659488a8dba1a49d4465931,85e4210f-e512-11ee-be9f-1a40d0052568,Internet Of Things (IoT) Development For Smart Industry,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,b9199abd-ff0b-48b4-b537-e9dd5d28e03e,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e967de51-a979-4049-8014-dae4b05d318a.png,MySkill,2024-05-13T08:00:00Z
6659488a8dba1a49d4465932,ebad9e00-e519-11ee-be9f-1a40d0052568,Non-Fungible Token (NFT) Development In Web3 Era,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,b9199abd-ff0b-48b4-b537-e9dd5d28e03e,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e967de51-a979-4049-8014-dae4b05d318a.png,MySkill,2024-05-13T08:00:00Z
6659488a8dba1a49d4465933,e56b26ee-f720-11ee-b227-5a5e7a11ce1c,Fullstack Application Developer,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,4f29112a-f0fd-4eb4-8c5e-958a98bd1ce0,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_531a7642-37bf-448c-b2e8-1f394489b124.png,Course-Net Indonesia ,2024-05-13T00:00:00Z
6659488a8dba1a49d4465934,49508320-f720-11ee-b227-5a5e7a11ce1c,Data Science For Business Development,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,4f29112a-f0fd-4eb4-8c5e-958a98bd1ce0,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_531a7642-37bf-448c-b2e8-1f394489b124.png,Course-Net Indonesia ,2024-05-13T00:00:00Z
6659488a8dba1a49d4465935,49f29605-face-11ee-b227-5a5e7a11ce1c,IT Network & Infrastructure Specialist,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,4f29112a-f0fd-4eb4-8c5e-958a98bd1ce0,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_531a7642-37bf-448c-b2e8-1f394489b124.png,Course-Net Indonesia ,2024-05-13T00:00:00Z
6659488a8dba1a49d4465936,9ae01e40-ecaf-11ee-b227-5a5e7a11ce1c,Copywriting For Entry Level Content Strategist,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,64d74c62-e8cb-49c5-ae74-ebc985b7f8b3,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_986674db-9c2d-4667-bad0-b3c2793f7fa8.png,Digital Skola,2024-05-13T00:00:00Z
6659488a8dba1a49d4465937,f3ba5326-ecac-11ee-b227-5a5e7a11ce1c,QA Engineer For Entry Level,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,64d74c62-e8cb-49c5-ae74-ebc985b7f8b3,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_986674db-9c2d-4667-bad0-b3c2793f7fa8.png,Digital Skola,2024-05-13T00:00:00Z
6659488a8dba1a49d4465938,a6ae5a5c-ecaa-11ee-b227-5a5e7a11ce1c,Data Engineer For Entry Level,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,64d74c62-e8cb-49c5-ae74-ebc985b7f8b3,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_986674db-9c2d-4667-bad0-b3c2793f7fa8.png,Digital Skola,2024-05-13T00:00:00Z
6659488a8dba1a49d4465939,42b6d8cc-f8bc-11ee-b227-5a5e7a11ce1c,International Software Engineering Diploma - Python Web Developer ,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,d53ac471-f4d4-4b0e-a89d-cac84552ad40,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6694e379-b21f-4a9d-bd60-c9f59d5ce4e2.jpg,Software University (SoftUni) Indonesia,2024-05-13T00:00:00Z
6659488a8dba1a49d446593a,0dff783a-facd-11ee-b227-5a5e7a11ce1c,Cyber Security Specialist,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,4f29112a-f0fd-4eb4-8c5e-958a98bd1ce0,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_531a7642-37bf-448c-b2e8-1f394489b124.png,Course-Net Indonesia ,2024-05-13T00:00:00Z
6659488a8dba1a49d446593b,0dff7be0-fd38-11ee-8f25-123aa03a4ccc,Certified Digital Data Science & Public Relation Practitioner,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,e4986dd4-d09a-4646-a0d2-7b76eeca28b8,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_bb344f9b-162e-4dcd-a25c-48c948dac16c.png,CERTROVA COACHING &amp; TRAINING,2024-05-13T00:00:00Z
